, -2.0861533714097114
summa, -8.644823875719792
culpam, -8.644823875719792
romae, -8.644823875719792
summum, -8.644823875719792
turpe, -8.644823875719792
amicorum, -8.644823875719792
domus, -8.644823875719792
tecum, -8.644823875719792
propositum, -8.644823875719792
finem, -8.644823875719792
patribus, -8.644823875719792
meae, -8.644823875719792
uno, -8.644823875719792
feci, -8.644823875719792
vitae, -8.644823875719792
possit, -8.644823875719792
diem, -8.644823875719792
adferre, -8.644823875719792
putes, -8.644823875719792
d, -8.644823875719792
paulum, -8.644823875719792
altero, -8.644823875719792
memoria, -8.644823875719792
civium, -8.644823875719792
nomina, -8.644823875719792
terram, -8.644823875719792
divinae, -8.644823875719792
naturae, -8.644823875719792
contrarium, -8.644823875719792
libris, -8.644823875719792
profecto, -8.644823875719792
longe, -8.644823875719792
dictum, -8.644823875719792
motus, -8.644823875719792
casu, -8.644823875719792
imaginem, -8.644823875719792
magno, -8.644823875719792
visus, -8.644823875719792
ipsas, -8.644823875719792
dicta, -8.644823875719792
facturum, -8.644823875719792
difficile, -8.644823875719792
nostri, -8.644823875719792
spe, -8.644823875719792
hostium, -8.644823875719792
plebis, -8.644823875719792
idcirco, -8.644823875719792
facinus, -8.644823875719792
verendum, -8.644823875719792
fiant, -8.644823875719792
penes, -8.644823875719792
verbo, -8.644823875719792
haberet, -8.644823875719792
dubium, -8.644823875719792
vellet, -8.644823875719792
viro, -8.644823875719792
iudiciis, -8.644823875719792
civitas, -8.644823875719792
facit, -8.644823875719792
provincia, -8.644823875719792
mater, -8.644823875719792
aetate, -8.644823875719792
esses, -8.644823875719792
istud, -8.644823875719792
equites, -8.644823875719792
habuit, -8.644823875719792
uti, -8.644823875719792
volens, -8.644823875719792
regem, -8.644823875719792
manibus, -8.644823875719792
moribus, -8.644823875719792
di, -8.644823875719792
videbatur, -8.644823875719792
haudquaquam, -8.644823875719792
viribus, -8.644823875719792
relicto, -8.644823875719792
tribuni, -8.644823875719792
anni, -8.644823875719792
totum, -8.644823875719792
imperio, -8.644823875719792
bello, -8.644823875719792
malo, -8.644823875719792
minime, -8.644823875719792
adiecit, -8.644823875719792
castra, -8.644823875719792
quemadmodum, -8.644823875719792
erant, -8.644823875719792
africa, -8.644823875719792
pervenisse, -8.644823875719792
circa, -8.644823875719792
romanus, -8.644823875719792
multos, -8.644823875719792
patrii, -8.644823875719792
virtutis, -8.644823875719792
philosophorum, -8.644823875719792
omnino, -8.644823875719792
multo, -8.644823875719792
accidere, -8.644823875719792
ingeni, -8.644823875719792
crudelius, -8.644823875719792
dicat, -8.644823875719792
suae, -8.644823875719792
utrum, -8.644823875719792
t, -8.644823875719792
latinis, -8.644823875719792
ingenii, -8.644823875719792
ipsius, -8.644823875719792
vidi, -8.644823875719792
quibusdam, -8.644823875719792
deorum, -8.644823875719792
poeta, -8.644823875719792
habent, -8.644823875719792
inventa, -8.644823875719792
multum, -8.644823875719792
totius, -8.644823875719792
adeo, -8.644823875719792
tempora, -8.644823875719792
prima, -8.644823875719792
manum, -8.644823875719792
divina, -8.644823875719792
malis, -8.644823875719792
voluptate, -8.644823875719792
virtutem, -8.644823875719792
extremum, -8.644823875719792
gladio, -8.644823875719792
legem, -8.644823875719792
videre, -8.644823875719792
genus, -8.644823875719792
pauper, -8.644823875719792
toto, -8.644823875719792
uterque, -8.644823875719792
