, -2.01541768859274
septimum, -7.572245750292278
trabea, -7.572245750292278
octavum, -7.572245750292278
optinet, -7.572245750292278
nono, -7.572245750292278
cuiusmodi, -7.572245750292278
haberet, -7.572245750292278
infestum, -7.572245750292278
libera, -7.572245750292278
orbem, -7.572245750292278
terrarum, -7.572245750292278
navigio, -7.572245750292278
vocor, -7.572245750292278
classe, -7.572245750292278
solus, -7.572245750292278
alexander, -7.572245750292278
abbas, -7.572245750292278
esto, -7.572245750292278
respondi, -7.572245750292278
christiana, -7.572245750292278
patriam, -7.572245750292278
utres, -7.572245750292278
hominem, -7.572245750292278
populo, -7.572245750292278
sile, -7.572245750292278
mundum, -7.572245750292278
civem, -7.572245750292278
testimonium, -7.572245750292278
ipsum, -7.572245750292278
blasphemare, -7.572245750292278
dicitis, -7.572245750292278
dixerat, -7.572245750292278
filius, -7.572245750292278
nolite, -7.572245750292278
mini, -7.572245750292278
vultis, -7.572245750292278
credite, -7.572245750292278
scitote, -7.572245750292278
ipsius, -7.572245750292278
longum, -7.572245750292278
numerum, -7.572245750292278
amicus, -7.572245750292278
situm, -8.265392930852222
jecur, -8.265392930852222
laevum, -8.265392930852222
collocatum, -8.265392930852222
testimonio, -8.265392930852222
menander, -8.265392930852222
messenia, -8.265392930852222
inquiens, -8.265392930852222
fel, -8.265392930852222
callionymo, -8.265392930852222
copiosiusanaxippus, -8.265392930852222
epidicazomeno, -8.265392930852222
moveas, -8.265392930852222
callionymi, -8.265392930852222
fervere, -8.265392930852222
plurimis, -8.265392930852222
laboribus, -8.265392930852222
periculis, -8.265392930852222
quaesivi, -8.265392930852222
composita, -8.265392930852222
parui, -8.265392930852222
virtus, -8.265392930852222
ostendit, -8.265392930852222
artificio, -8.265392930852222
opus, -8.265392930852222
turpia, -8.265392930852222
oratione, -8.265392930852222
tegant, -8.265392930852222
litteras, -8.265392930852222
graecasdemitur, -8.265392930852222
mox, -8.265392930852222
ingenio, -8.265392930852222
corporis, -8.265392930852222
honestius, -8.265392930852222
vostra, -8.265392930852222
fecerim, -8.265392930852222
adsum, -8.265392930852222
cotta, -8.265392930852222
consul, -8.265392930852222
maiores, -8.265392930852222
asperis, -8.265392930852222
bellis, -8.265392930852222
fecere, -8.265392930852222
voueo, -8.265392930852222
dedoque, -8.265392930852222
mandetis, -8.265392930852222
circumspicite, -8.265392930852222
sprata, -8.265392930852222
praeterit, -8.265392930852222
ore, -8.265392930852222
detorto, -8.265392930852222
pronus, -8.265392930852222
adfectat, -8.265392930852222
comitum, -8.265392930852222
paululum, -8.265392930852222
processerant, -8.265392930852222
tertium, -8.265392930852222
ausculto, -8.265392930852222
sermonibus, -8.265392930852222
agitarent, -8.265392930852222
alter, -8.265392930852222
exserto, -8.265392930852222
cachinno, -8.265392930852222
absurdastabulum, -8.265392930852222
prandio, -8.265392930852222
participabo, -8.265392930852222
merces, -8.265392930852222
posita, -8.265392930852222
istud, -8.265392930852222
polliceris, -8.265392930852222
inchoaveram, -8.265392930852222
porro, -8.265392930852222
exordiar, -8.265392930852222
