, -2.0884417980909635
deum, -8.543640361431086
desit, -8.543640361431086
coniectura, -8.543640361431086
videam, -8.543640361431086
potesne, -8.543640361431086
intellegendum, -8.543640361431086
licebit, -8.543640361431086
videat, -8.543640361431086
ipsi, -8.543640361431086
leges, -8.543640361431086
detrahens, -8.543640361431086
alteri, -8.543640361431086
regis, -8.543640361431086
iussit, -8.543640361431086
parmenio, -8.543640361431086
alexander, -8.543640361431086
placet, -8.543640361431086
possint, -8.543640361431086
liberos, -8.543640361431086
filios, -8.543640361431086
arcana, -8.543640361431086
mehercule, -8.543640361431086
scis, -8.543640361431086
dedi, -8.543640361431086
decem, -8.543640361431086
vobiscum, -8.543640361431086
numero, -8.543640361431086
velit, -8.543640361431086
quemque, -8.543640361431086
alio, -8.543640361431086
genere, -8.543640361431086
occidisti, -8.543640361431086
quaestio, -8.543640361431086
nego, -8.543640361431086
quaeritur, -8.543640361431086
attentum, -8.543640361431086
iniurias, -8.543640361431086
contumeliosi, -8.543640361431086
attico, -8.543640361431086
pompeio, -8.543640361431086
caesare, -8.543640361431086
medii, -8.543640361431086
apophthegmatikon, -8.543640361431086
vocat, -8.543640361431086
omni, -8.543640361431086
potius, -8.543640361431086
velut, -8.543640361431086
intentione, -8.543640361431086
gaudeo, -8.543640361431086
melior, -8.543640361431086
miser, -8.543640361431086
loqui, -8.543640361431086
tacere, -8.543640361431086
poterat, -8.543640361431086
censor, -8.543640361431086
sententia, -8.543640361431086
ferme, -8.543640361431086
gratia, -8.543640361431086
locorum, -8.543640361431086
usus, -8.543640361431086
sermonibus, -8.543640361431086
quinque, -8.543640361431086
arca, -8.543640361431086
alius, -8.543640361431086
veni, -8.543640361431086
mercedem, -8.543640361431086
ira, -8.543640361431086
orationi, -8.543640361431086
gemma, -8.543640361431086
huic, -8.543640361431086
thesauris, -8.543640361431086
venire, -8.543640361431086
dicens, -8.543640361431086
usque, -8.543640361431086
cumque, -8.543640361431086
pecuniam, -8.543640361431086
inopia, -8.543640361431086
novi, -8.543640361431086
positus, -8.543640361431086
suscitabit, -8.543640361431086
ponendi, -8.543640361431086
animam, -8.543640361431086
sumendi, -8.543640361431086
paulus, -8.543640361431086
apostulus, -8.543640361431086
credederit, -8.543640361431086
mortuis, -8.543640361431086
childeberthum, -8.543640361431086
dicebat, -8.543640361431086
damnatum, -8.543640361431086
novercam, -8.543640361431086
uxor, -8.543640361431086
fuero, -8.543640361431086
utdum, -8.543640361431086
testimonium, -8.543640361431086
contradicam, -8.543640361431086
augustinus, -8.543640361431086
prorsus, -8.543640361431086
cognitionem, -8.543640361431086
doceri, -8.543640361431086
saeculum, -8.543640361431086
passus, -8.543640361431086
magistri, -8.543640361431086
satanas, -8.543640361431086
interrogatus, -8.543640361431086
patri, -8.543640361431086
caecitatem, -8.543640361431086
infelix, -8.543640361431086
pietas, -8.543640361431086
pectus, -8.543640361431086
redemptus, -8.543640361431086
dixerim, -8.543640361431086
has, -8.543640361431086
ecce, -8.543640361431086
classem, -8.543640361431086
multum, -8.543640361431086
negotiatione, -8.543640361431086
